id,event,timestamp,location,traveled,station,queuing,charging
0,drop-off,2017-06-01 18:43:19.181600,7488,37557.0,,,
0,pick-up,2017-06-01 18:45:44.081600,7887,49817.0,,,
0,drop-off,2017-06-01 19:09:42.081600,7485,50067.0,,,
0,pick-up,2017-06-01 19:11:30.081600,7485,52567.0,,,
0,drop-off,2017-06-01 19:14:50.081600,7483,52817.0,,,
0,pick-up,2017-06-01 19:22:13.181600,7484,95074.0,,,
0,drop-off,2017-06-01 20:31:27.181600,7485,95324.0,,,
0,pick-up,2017-06-01 20:32:56.981600,7485,97824.0,,,
0,drop-off,2017-06-01 20:36:16.981600,7484,98074.0,,,
0,pick-up,2017-06-01 20:37:45.781600,7887,118052.0,,,
0,drop-off,2017-06-01 21:04:36.781600,7888,118302.0,,,
0,pick-up,2017-06-01 21:06:13.281600,7888,120802.0,,,
0,drop-off,2017-06-01 21:09:33.281600,7484,121052.0,,,
0,pick-up,2017-06-01 21:13:14.581600,7485,128570.0,,,
0,drop-off,2017-06-01 21:28:12.581600,7286,128820.0,,,
0,pick-up,2017-06-01 21:29:21.781600,7485,136127.0,,,
0,drop-off,2017-06-01 21:39:47.781600,8089,136377.0,,,
0,pick-up,2017-06-01 21:42:48.781600,7887,146540.0,,,
0,drop-off,2017-06-01 21:55:07.781600,8484,146790.0,,,
0,pick-up,2017-06-01 21:58:17.081600,10685,205906.0,,,
0,drop-off,2017-06-01 23:08:53.081600,11080,206156.0,,,
0,charging,2017-06-01 23:14:15.781600,11080,206156.0,75,0.0,5937.2928
0,pick-up,2017-06-02 00:53:13.074400,7485,7307.0,,,
0,drop-off,2017-06-02 01:03:39.074400,7481,7557.0,,,
0,pick-up,2017-06-02 01:09:09.974400,7481,10057.0,,,
0,drop-off,2017-06-02 01:12:29.974400,7276,10307.0,,,
0,pick-up,2017-06-02 01:17:35.874400,7475,18943.0,,,
0,drop-off,2017-06-02 01:28:02.874400,7276,19193.0,,,
0,pick-up,2017-06-02 01:29:33.074400,7075,27383.0,,,
0,drop-off,2017-06-02 01:41:51.074400,9063,27633.0,,,
0,pick-up,2017-06-02 01:52:23.674400,9262,41533.0,,,
0,drop-off,2017-06-02 02:11:30.674400,9461,41783.0,,,
0,pick-up,2017-06-02 02:13:58.674400,9656,75343.0,,,
0,drop-off,2017-06-02 02:56:00.674400,10057,75593.0,,,
0,pick-up,2017-06-02 02:57:30.974400,10258,83230.0,,,
0,drop-off,2017-06-02 03:05:40.974400,10460,83480.0,,,
0,pick-up,2017-06-02 03:08:08.974400,10460,85980.0,,,
0,drop-off,2017-06-02 03:11:28.974400,10263,86230.0,,,
0,pick-up,2017-06-02 03:14:01.674400,10463,92289.0,,,
0,drop-off,2017-06-02 03:22:32.674400,10863,92539.0,,,
0,pick-up,2017-06-02 03:24:06.074400,10668,123850.0,,,
0,drop-off,2017-06-02 04:03:40.074400,10869,124100.0,,,
0,pick-up,2017-06-02 04:07:03.874400,10869,126600.0,,,
0,drop-off,2017-06-02 04:10:23.874400,11068,126850.0,,,
0,pick-up,2017-06-02 04:11:34.074400,10871,148743.0,,,
0,drop-off,2017-06-02 04:45:25.074400,10869,148993.0,,,
0,pick-up,2017-06-02 04:47:55.574400,10870,173931.0,,,
0,drop-off,2017-06-02 05:23:50.574400,10871,174181.0,,,
0,charging,2017-06-02 05:26:06.074400,10871,174181.0,75,0.0,5016.4128
0,pick-up,2017-06-02 06:49:42.487200,7484,14675.0,,,
0,drop-off,2017-06-02 07:13:15.487200,7887,14925.0,,,
0,pick-up,2017-06-02 07:15:56.587200,7888,23207.0,,,
0,drop-off,2017-06-02 07:32:01.587200,7484,23457.0,,,
0,pick-up,2017-06-02 07:35:42.887200,7485,30975.0,,,
0,drop-off,2017-06-02 07:50:40.887200,7888,31225.0,,,
0,pick-up,2017-06-02 07:53:58.587200,7887,39981.0,,,
0,drop-off,2017-06-02 08:08:41.587200,8089,40231.0,,,
0,pick-up,2017-06-02 08:10:10.087200,7887,50394.0,,,
0,drop-off,2017-06-02 08:22:29.087200,7485,50644.0,,,
0,pick-up,2017-06-02 08:24:17.087200,7484,58431.0,,,
0,drop-off,2017-06-02 08:39:05.087200,8483,58681.0,,,
0,pick-up,2017-06-02 08:44:41.587200,8484,72385.0,,,
0,drop-off,2017-06-02 09:08:35.587200,8683,72635.0,,,
0,pick-up,2017-06-02 09:10:36.587200,8683,75135.0,,,
0,drop-off,2017-06-02 09:13:56.587200,9684,75385.0,,,
0,pick-up,2017-06-02 09:16:30.787200,10084,85955.0,,,
0,drop-off,2017-06-02 09:28:15.787200,11487,86205.0,,,
0,pick-up,2017-06-02 09:32:25.787200,11885,101446.0,,,
0,drop-off,2017-06-02 09:55:27.787200,15481,101696.0,,,
0,pick-up,2017-06-02 10:04:08.587200,15681,114155.0,,,
0,drop-off,2017-06-02 10:21:20.587200,16471,114405.0,,,
0,pick-up,2017-06-02 10:27:22.087200,16471,116905.0,,,
0,drop-off,2017-06-02 10:30:42.087200,15481,117155.0,,,
0,pick-up,2017-06-02 10:37:26.287200,15482,126010.0,,,
0,drop-off,2017-06-02 10:49:54.287200,15483,126260.0,,,
0,pick-up,2017-06-02 10:50:54.887200,15479,152491.0,,,
0,drop-off,2017-06-02 11:23:02.887200,15284,152741.0,,,
0,charging,2017-06-02 11:26:51.387200,15284,152741.0,75,0.0,4398.9408
0,pick-up,2017-06-02 12:40:10.328000,7286,2500,,,
0,drop-off,2017-06-02 12:43:30.328000,7484,2750,,,
0,pick-up,2017-06-02 12:45:51.628000,7481,44388.0,,,
0,drop-off,2017-06-02 13:40:17.628000,7276,44638.0,,,
0,pick-up,2017-06-02 13:45:23.528000,7475,53274.0,,,
0,drop-off,2017-06-02 13:55:50.528000,7276,53524.0,,,
0,pick-up,2017-06-02 13:57:20.728000,7276,56024.0,,,
0,drop-off,2017-06-02 14:00:40.728000,6874,56274.0,,,
0,pick-up,2017-06-02 14:02:13.628000,6069,86362.0,,,
0,drop-off,2017-06-02 14:31:35.628000,6268,86612.0,,,
0,pick-up,2017-06-02 14:34:53.228000,6268,89112.0,,,
0,drop-off,2017-06-02 14:38:13.228000,6467,89362.0,,,
0,pick-up,2017-06-02 14:41:12.628000,6466,115516.0,,,
0,drop-off,2017-06-02 15:11:38.628000,6465,115766.0,,,
0,pick-up,2017-06-02 15:12:35.128000,6465,118266.0,,,
0,drop-off,2017-06-02 15:15:55.128000,6467,118516.0,,,
0,pick-up,2017-06-02 15:17:30.228000,6466,144670.0,,,
0,drop-off,2017-06-02 15:47:56.228000,7266,144920.0,,,
0,pick-up,2017-06-02 15:50:44.128000,7266,147420.0,,,
0,drop-off,2017-06-02 15:54:04.128000,7667,147670.0,,,
0,pick-up,2017-06-02 16:03:09.428000,8665,202596.0,,,
0,drop-off,2017-06-02 17:07:18.428000,8863,202846.0,,,
0,charging,2017-06-02 17:10:11.128000,8863,202846.0,75,0.0,5841.9648
0,pick-up,2017-06-02 18:47:33.092800,7286,2500,,,
0,drop-off,2017-06-02 18:50:53.092800,7485,2750,,,
0,pick-up,2017-06-02 18:51:55.692800,7887,17222.0,,,
0,drop-off,2017-06-02 19:09:33.692800,8084,17472.0,,,
0,pick-up,2017-06-02 19:11:23.292800,8483,31517.0,,,
0,drop-off,2017-06-02 19:28:33.292800,11487,31767.0,,,
0,pick-up,2017-06-02 19:36:56.192800,11886,65963.0,,,
0,drop-off,2017-06-02 20:17:51.192800,12087,66213.0,,,
0,pick-up,2017-06-02 20:23:20.792800,12283,114413.0,,,
0,drop-off,2017-06-02 21:33:09.792800,12086,114663.0,,,
0,pick-up,2017-06-02 21:35:44.492800,11685,131866.0,,,
0,drop-off,2017-06-02 22:04:01.492800,11287,132116.0,,,
0,pick-up,2017-06-02 22:08:55.092800,11487,145572.0,,,
0,drop-off,2017-06-02 22:29:20.092800,11884,145822.0,,,
0,pick-up,2017-06-02 22:31:51.492800,11881,165476.0,,,
0,drop-off,2017-06-02 22:57:02.492800,12284,165726.0,,,
0,charging,2017-06-02 23:01:38.292800,12284,165726.0,75,0.0,4772.9088
0,pick-up,2017-06-03 00:21:11.201600,7286,2500,,,
0,drop-off,2017-06-03 00:24:31.201600,7484,2750,,,
0,pick-up,2017-06-03 00:26:52.501600,7887,22728.0,,,
0,drop-off,2017-06-03 00:53:43.501600,7286,22978.0,,,
0,pick-up,2017-06-03 00:56:24.001600,7484,37653.0,,,
0,drop-off,2017-06-03 01:19:57.001600,7481,37903.0,,,
0,pick-up,2017-06-03 01:25:23.601600,7482,42134.0,,,
0,drop-off,2017-06-03 01:29:17.601600,7484,42384.0,,,
0,pick-up,2017-06-03 01:34:48.001600,7485,49902.0,,,
0,drop-off,2017-06-03 01:49:46.001600,8483,50152.0,,,
0,pick-up,2017-06-03 01:54:32.401600,10084,88600.0,,,
0,drop-off,2017-06-03 02:36:41.401600,10685,88850.0,,,
0,pick-up,2017-06-03 02:37:59.301600,10686,94574.0,,,
0,drop-off,2017-06-03 02:44:42.301600,11886,94824.0,,,
0,pick-up,2017-06-03 02:50:22.701600,11885,115319.0,,,
0,drop-off,2017-06-03 03:15:06.701600,11888,115569.0,,,
0,pick-up,2017-06-03 03:18:39.801600,11888,118069.0,,,
0,drop-off,2017-06-03 03:21:59.801600,11687,118319.0,,,
0,pick-up,2017-06-03 03:24:01.201600,11887,125966.0,,,
0,drop-off,2017-06-03 03:37:18.201600,12089,126216.0,,,
0,pick-up,2017-06-03 03:39:16.901600,12089,128716.0,,,
0,drop-off,2017-06-03 03:42:36.901600,12282,128966.0,,,
0,pick-up,2017-06-03 03:48:04.601600,11884,149906.0,,,
0,drop-off,2017-06-03 04:22:00.601600,12089,150156.0,,,
0,charging,2017-06-03 04:25:04.301600,12089,150156.0,75,0.0,4324.4928
0,pick-up,2017-06-03 05:37:08.794400,7286,2500,,,
0,drop-off,2017-06-03 05:40:28.794400,6488,2750,,,
0,pick-up,2017-06-03 05:48:27.594400,6488,5250,,,
0,drop-off,2017-06-03 05:51:47.594400,7287,5500,,,
0,pick-up,2017-06-03 05:54:24.294400,7286,11377.0,,,
0,drop-off,2017-06-03 06:03:33.294400,7484,11627.0,,,
0,pick-up,2017-06-03 06:05:54.594400,7484,14127.0,,,
0,drop-off,2017-06-03 06:09:14.594400,7481,14377.0,,,
0,pick-up,2017-06-03 06:14:41.194400,7481,16877.0,,,
0,drop-off,2017-06-03 06:18:01.194400,7075,17127.0,,,
0,pick-up,2017-06-03 06:22:45.694400,7276,35770.0,,,
0,drop-off,2017-06-03 06:47:38.694400,7481,36020.0,,,
0,pick-up,2017-06-03 06:49:51.994400,7482,40251.0,,,
0,drop-off,2017-06-03 06:53:45.994400,7484,40501.0,,,
0,pick-up,2017-06-03 06:59:16.394400,7484,43001.0,,,
0,drop-off,2017-06-03 07:02:36.394400,8483,43251.0,,,
0,pick-up,2017-06-03 07:08:12.894400,8484,56955.0,,,
0,drop-off,2017-06-03 07:32:06.894400,8683,57205.0,,,
0,pick-up,2017-06-03 07:34:07.894400,9484,77014.0,,,
0,drop-off,2017-06-03 07:57:50.894400,8483,77264.0,,,
0,pick-up,2017-06-03 08:01:52.294400,9684,105142.0,,,
0,drop-off,2017-06-03 08:32:16.294400,10084,105392.0,,,
0,pick-up,2017-06-03 08:33:26.794400,10285,188832.0,,,
0,drop-off,2017-06-03 09:48:51.794400,11288,189082.0,,,
0,charging,2017-06-03 09:54:12.894400,11288,189082.0,75,0.0,5445.5616
0,pick-up,2017-06-03 11:24:58.456000,7485,7307.0,,,
0,drop-off,2017-06-03 11:35:24.456000,7285,7557.0,,,
0,pick-up,2017-06-03 11:36:47.256000,7485,14133.0,,,
0,drop-off,2017-06-03 11:49:43.256000,8086,14383.0,,,
0,pick-up,2017-06-03 11:52:11.456000,8086,16883.0,,,
0,drop-off,2017-06-03 11:55:31.456000,8483,17133.0,,,
0,pick-up,2017-06-03 11:57:49.656000,10685,69656.0,,,
0,drop-off,2017-06-03 12:52:57.656000,11689,69906.0,,,
0,pick-up,2017-06-03 12:56:27.856000,11890,76446.0,,,
0,drop-off,2017-06-03 13:06:37.856000,12886,76696.0,,,
0,pick-up,2017-06-03 13:12:08.856000,12886,79196.0,,,
0,drop-off,2017-06-03 13:15:28.856000,11888,79446.0,,,
0,pick-up,2017-06-03 13:20:14.356000,11689,90747.0,,,
0,drop-off,2017-06-03 13:38:16.356000,11689,90997.0,,,
0,pick-up,2017-06-03 13:38:36.356000,11886,139790.0,,,
0,drop-off,2017-06-03 14:39:10.356000,12482,140040.0,,,
0,pick-up,2017-06-03 14:43:23.356000,12283,149079.0,,,
0,drop-off,2017-06-03 14:55:32.356000,12088,149329.0,,,
0,pick-up,2017-06-03 14:58:25.756000,12088,151829.0,,,
0,drop-off,2017-06-03 15:01:45.756000,13884,162839.8,,,
0,charging,2017-06-03 15:09:06.156000,13884,162839.8,75,0.0,4689.78624
0,pick-up,2017-06-03 16:27:15.942240,7485,7307.0,,,
0,drop-off,2017-06-03 16:37:41.942240,7484,7557.0,,,
0,pick-up,2017-06-03 16:39:10.742240,7485,15075.0,,,
0,drop-off,2017-06-03 16:54:08.742240,8086,15325.0,,,
0,pick-up,2017-06-03 16:56:36.942240,8086,17825.0,,,
0,drop-off,2017-06-03 16:59:56.942240,8483,18075.0,,,
0,pick-up,2017-06-03 17:02:15.142240,10685,70598.0,,,
0,drop-off,2017-06-03 17:57:23.142240,9883,70848.0,,,
0,pick-up,2017-06-03 18:00:41.642240,10285,160402.0,,,
0,drop-off,2017-06-03 19:21:45.642240,11488,160652.0,,,
0,charging,2017-06-03 19:26:06.142240,11488,160652.0,75,0.0,4626.7776
0,pick-up,2017-06-03 20:43:12.919840,7286,2500,,,
0,drop-off,2017-06-03 20:46:32.919840,6488,2750,,,
0,pick-up,2017-06-03 20:54:31.719840,6488,5250,,,
0,drop-off,2017-06-03 20:57:51.719840,7094,5500,,,
0,pick-up,2017-06-03 21:04:03.819840,6493,73241.0,,,
0,drop-off,2017-06-03 22:26:08.819840,7287,73491.0,,,
0,pick-up,2017-06-03 22:33:09.519840,7484,91686.0,,,
0,drop-off,2017-06-03 22:59:30.519840,7481,91936.0,,,
0,pick-up,2017-06-03 23:04:57.119840,7481,94436.0,,,
0,drop-off,2017-06-03 23:08:17.119840,7276,94686.0,,,
0,pick-up,2017-06-03 23:13:23.019840,7276,97186.0,,,
0,drop-off,2017-06-03 23:16:43.019840,6874,97436.0,,,
0,pick-up,2017-06-03 23:18:15.919840,6069,127524.0,,,
0,drop-off,2017-06-03 23:47:37.919840,6466,127774.0,,,
0,pick-up,2017-06-03 23:49:25.019840,8661,190218.0,,,
0,drop-off,2017-06-04 00:52:51.019840,8860,192371.9,,,
1,pick-up,2017-06-01 00:00:00.000000,9255,23236.0,,,
1,drop-off,2017-06-01 00:33:54.000000,10057,23486.0,,,
1,pick-up,2017-06-01 00:36:47.400000,10057,25986.0,,,
1,drop-off,2017-06-01 00:40:07.400000,9256,26236.0,,,
1,pick-up,2017-06-01 00:43:00.300000,9256,28736.0,,,
1,drop-off,2017-06-01 00:46:20.300000,8654,28986.0,,,
1,pick-up,2017-06-01 00:48:21.200000,9260,68067.0,,,
1,drop-off,2017-06-01 01:37:10.200000,8661,68317.0,,,
1,pick-up,2017-06-01 01:39:44.600000,9260,90750.0,,,
1,drop-off,2017-06-01 02:09:29.600000,8859,91000.0,,,
1,pick-up,2017-06-01 02:10:58.000000,8658,99064.0,,,
1,drop-off,2017-06-01 02:22:07.000000,9460,99314.0,,,
1,pick-up,2017-06-01 02:26:09.700000,9461,109630.0,,,
1,drop-off,2017-06-01 02:46:19.700000,8664,109880.0,,,
1,pick-up,2017-06-01 02:49:24.700000,8862,129850.0,,,
1,drop-off,2017-06-01 03:15:22.700000,9660,130100.0,,,
1,pick-up,2017-06-01 03:18:35.700000,10060,143567.0,,,
1,drop-off,2017-06-01 03:33:55.700000,10460,145336.5,,,
1,pick-up,2017-06-01 03:35:59.200000,10460,147836.5,,,
1,drop-off,2017-06-01 03:39:19.200000,10463,148827.7,,,
1,pick-up,2017-06-01 03:41:51.200000,10263,166661.7,,,
1,drop-off,2017-06-01 04:04:52.200000,9062,166911.7,,,
1,charging,2017-06-01 04:09:44.400000,9062,166911.7,75,0.0,4807.05696
1,pick-up,2017-06-01 05:29:51.456960,9255,23236.0,,,
1,drop-off,2017-06-01 06:03:45.456960,10460,23486.0,,,
1,pick-up,2017-06-01 06:09:04.756960,10261,33917.0,,,
1,drop-off,2017-06-01 06:26:43.756960,9461,34167.0,,,
1,pick-up,2017-06-01 06:29:55.856960,9661,40251.0,,,
1,drop-off,2017-06-01 06:42:11.856960,9863,40501.0,,,
1,pick-up,2017-06-01 06:44:53.656960,9661,54219.0,,,
1,drop-off,2017-06-01 07:01:14.656960,9858,54469.0,,,
1,pick-up,2017-06-01 07:03:25.156960,9457,71547.0,,,
1,drop-off,2017-06-01 07:26:37.156960,9059,71797.0,,,
1,pick-up,2017-06-01 07:28:17.956960,9260,89365.0,,,
1,drop-off,2017-06-01 07:48:20.956960,9660,89615.0,,,
1,pick-up,2017-06-01 07:50:02.656960,9660,92115.0,,,
1,drop-off,2017-06-01 07:53:22.656960,8862,92365.0,,,
1,pick-up,2017-06-01 07:56:43.656960,8863,107109.0,,,
1,drop-off,2017-06-01 08:20:37.656960,8862,107359.0,,,
1,pick-up,2017-06-01 08:21:26.956960,8862,109859.0,,,
1,drop-off,2017-06-01 08:24:46.956960,9461,110109.0,,,
1,pick-up,2017-06-01 08:27:49.556960,8463,137757.0,,,
1,drop-off,2017-06-01 09:00:56.556960,9259,138007.0,,,
1,pick-up,2017-06-01 09:04:19.356960,9460,144077.0,,,
1,drop-off,2017-06-01 09:19:51.356960,10660,144327.0,,,
1,pick-up,2017-06-01 09:23:42.956960,11262,163832.0,,,
1,drop-off,2017-06-01 09:50:52.956960,10863,164082.0,,,
1,charging,2017-06-01 09:52:43.356960,10863,164082.0,75,0.0,4725.5616
1,pick-up,2017-06-01 11:11:28.918560,9256,19907.0,,,
1,drop-off,2017-06-01 11:41:58.918560,8855,20157.0,,,
1,pick-up,2017-06-01 11:43:17.518560,9059,46747.0,,,
1,drop-off,2017-06-01 12:13:14.518560,9063,46997.0,,,
1,pick-up,2017-06-01 12:17:05.618560,8864,56962.0,,,
1,drop-off,2017-06-01 12:29:51.618560,9863,57212.0,,,
1,pick-up,2017-06-01 12:32:15.218560,9063,85769.0,,,
1,drop-off,2017-06-01 13:05:09.218560,9864,86019.0,,,
1,pick-up,2017-06-01 13:08:30.818560,9660,112653.0,,,
1,drop-off,2017-06-01 13:40:37.818560,9461,112903.0,,,
1,pick-up,2017-06-01 13:41:49.018560,9661,118987.0,,,
1,drop-off,2017-06-01 13:54:05.018560,10064,119237.0,,,
1,pick-up,2017-06-01 13:56:04.518560,10064,121737.0,,,
1,drop-off,2017-06-01 13:59:24.518560,10663,121987.0,,,
1,pick-up,2017-06-01 14:02:02.118560,10663,124487.0,,,
1,drop-off,2017-06-01 14:05:22.118560,11864,124737.0,,,
1,pick-up,2017-06-01 14:10:23.018560,11865,139201.0,,,
1,drop-off,2017-06-01 14:33:40.018560,11664,139451.0,,,
1,pick-up,2017-06-01 14:35:13.218560,10861,171571.0,,,
1,drop-off,2017-06-01 15:11:39.218560,11263,171821.0,,,
1,charging,2017-06-01 15:14:37.718560,11263,171821.0,75,0.0,4948.4448
1,pick-up,2017-06-01 16:37:06.163360,9053,2500,,,
1,drop-off,2017-06-01 16:40:26.163360,10057,2750,,,
1,pick-up,2017-06-01 16:45:08.263360,10459,16587.0,,,
1,drop-off,2017-06-01 16:59:00.263360,9858,16837.0,,,
1,pick-up,2017-06-01 17:01:45.763360,9659,27258.0,,,
1,drop-off,2017-06-01 17:16:37.763360,9863,27508.0,,,
1,pick-up,2017-06-01 17:20:26.963360,9262,50208.0,,,
1,drop-off,2017-06-01 17:46:56.963360,8463,50458.0,,,
1,pick-up,2017-06-01 17:49:20.963360,8664,59031.0,,,
1,drop-off,2017-06-01 18:03:58.963360,9462,59281.0,,,
1,pick-up,2017-06-01 18:07:37.763360,9661,66143.0,,,
1,drop-off,2017-06-01 18:20:50.763360,10261,66393.0,,,
1,pick-up,2017-06-01 18:23:55.963360,10261,68893.0,,,
1,drop-off,2017-06-01 18:27:15.963360,9462,69143.0,,,
1,pick-up,2017-06-01 18:30:53.263360,9463,75818.0,,,
1,drop-off,2017-06-01 18:45:08.263360,8661,76068.0,,,
1,pick-up,2017-06-01 18:48:41.463360,9061,90811.0,,,
1,drop-off,2017-06-01 19:14:05.463360,9863,91061.0,,,
1,pick-up,2017-06-01 19:18:14.363360,10863,123067.0,,,
1,drop-off,2017-06-01 19:53:42.363360,10868,123317.0,,,
1,pick-up,2017-06-01 19:57:50.263360,9865,164034.0,,,
1,drop-off,2017-06-01 20:49:48.263360,10066,164284.0,,,
1,charging,2017-06-01 20:50:55.463360,10066,164284.0,75,0.0,4731.3792
1,pick-up,2017-06-01 22:09:46.842560,9054,8882.0,,,
1,drop-off,2017-06-01 22:29:45.842560,9858,9132.0,,,
1,pick-up,2017-06-01 22:34:03.942560,9858,11632.0,,,
1,drop-off,2017-06-01 22:37:23.942560,9660,13455.1,,,
1,pick-up,2017-06-01 22:39:08.142560,11262,53339.1,,,
1,drop-off,2017-06-01 23:21:44.142560,11268,53589.1,,,
1,pick-up,2017-06-01 23:27:02.942560,11268,56089.1,,,
1,drop-off,2017-06-01 23:30:22.942560,11267,56339.1,,,
1,pick-up,2017-06-01 23:31:48.242560,10663,93050.1,,,
1,drop-off,2017-06-02 00:13:45.242560,11061,93300.1,,,
1,pick-up,2017-06-02 00:17:42.142560,10660,121931.1,,,
1,drop-off,2017-06-02 00:52:19.142560,10064,122181.1,,,
1,pick-up,2017-06-02 00:56:25.642560,10264,125919.1,,,
1,drop-off,2017-06-02 01:05:23.642560,9063,126169.1,,,
1,pick-up,2017-06-02 01:09:59.942560,8863,134921.1,,,
1,drop-off,2017-06-02 01:21:13.942560,9263,135171.1,,,
1,pick-up,2017-06-02 01:23:12.242560,9464,148909.1,,,
1,drop-off,2017-06-02 01:45:17.242560,9061,149159.1,,,
1,pick-up,2017-06-02 01:48:30.842560,9262,165237.1,,,
1,drop-off,2017-06-02 02:13:14.842560,9662,165487.1,,,
1,charging,2017-06-02 02:18:02.442560,9662,165487.1,75,0.0,4766.02848
1,pick-up,2017-06-02 03:37:28.471040,8852,13967.0,,,
1,drop-off,2017-06-02 04:01:54.471040,9459,14217.0,,,
1,pick-up,2017-06-02 04:05:42.171040,9459,16717.0,,,
1,drop-off,2017-06-02 04:09:02.171040,8864,16967.0,,,
1,pick-up,2017-06-02 04:12:57.971040,9464,35464.0,,,
1,drop-off,2017-06-02 04:37:45.971040,9462,35714.0,,,
1,pick-up,2017-06-02 04:39:55.171040,9263,44307.0,,,
1,drop-off,2017-06-02 04:56:54.171040,9262,44557.0,,,
1,pick-up,2017-06-02 04:58:25.771040,9262,47057.0,,,
1,drop-off,2017-06-02 05:01:45.771040,9063,47307.0,,,
1,pick-up,2017-06-02 05:02:24.171040,8863,56059.0,,,
1,drop-off,2017-06-02 05:13:38.171040,9062,56309.0,,,
1,pick-up,2017-06-02 05:14:58.871040,9661,75241.0,,,
1,drop-off,2017-06-02 05:39:28.871040,9262,75491.0,,,
1,pick-up,2017-06-02 05:41:03.771040,9461,93270.0,,,
